,state,city,address,name,business_id
2122,OH,Mentor,7777 Reynolds Rd,Sheetz,Wvj7_MtfViFRXrljkzYXIw
2123,OH,Cleveland,3471 Steelyard Dr,Chipotle Mexican Grill,yqIVlkpQF_IdhVk1yTiIjw
2124,OH,Cleveland,200 Euclid Ave,The Cadillac Ranch,L-Yo6f0evdy6v3a9-biwkw
2125,OH,Cleveland,7121 W 130th St,Arthur Treacher's Fish & Chips,Q9FlD64hm1OT5GF1tAsbPw
2126,OH,Woodmere,28889 Chagrin Blvd,Bravo! Cucina Italiana,1RROh1rSDB4ASIZ-kwxT2w
2127,OH,Lakewood,15400 Detroit Ave,Humble Wine Bar,lpel3pRFAzlow7u2TJMz4Q
2128,OH,Cleveland,234 Euclid Ave,Noodlecat,oxeW1tSB-e_oIzCQZtqyTw
2129,OH,Rocky River,19715 Detroit Rd,Dragon Restaurant,KPtD6L5GpfbNV5stjyIK6Q
2130,OH,Avon Lake,33493 Lake Rd,Casita Del Lago,PzKv0-rMYDA-E5dGaYvrzA
2131,OH,North Olmsted,26092 Brookpark Rd,Daishin Steak House,OohttO16eei_cctxUKpRMg
2132,OH,Amherst,"103 Milan Ave, Ste 1",D'Tutanelli's Pizza,TjrXGnYILIHUjp1IYbmOnA
2133,OH,Cleveland,7424 Brookpark Rd,Taco Bell,ZzGaVbyam1AhZFW928-95A
2134,OH,Cleveland,1801 E 9th St,One Walnut,viCWNmpnYWCdWpHOHGjerQ
2135,OH,Shaker Heights,20100 Chagrin Blvd,Juma Coffee House,1wAIVR71cLfupzNsk13Ryg
2136,OH,Cleveland,15335 Waterloo Rd,Waterloo Brew,xFl6krZlEO5vrX5LzsCsGQ
2137,OH,Lakewood,14725 Detroit Ave,Brown Sugar Thai Cuisine,DPRFD406aRHhv1cL_RGmyw
2138,OH,Painesville,1945 Mentor Ave,The Family Restaurant,X4SafExNb92S07OLc3qxdQ
2139,OH,Avon,35925 Detroit Ave,Jimmy John's,YkcfMQy--XKmVzCe9IRtpQ
2140,OH,Cleveland,1407 W 117th St,Pizza Hut,IWDA6Tp8aFIaIqJJnZF0oA
2141,OH,Rocky River,21665 Center Ridge Rd,Dairy Queen / Orange Julius,_hyTrtBKh9YJxnV--ixJVQ
2142,OH,North Olmsted,27045 Lorain Rd,Bruegger's Bagels,BAVuLTDmpSzDCk37A5HjtQ
2143,OH,Elyria,5274 Abbe Rd North,Ruby Tuesday,rTcGzEHIvFCV9sXRgujkzA
2144,OH,Brooklyn,7325 NorthCliff Ave,Hong Kong King Buffet,yrwKibiXRrTUnGKj7io5ag
2145,OH,North Olmsted,470 Great Northern Mall,Harry Buffalo,abmdbVcwihO30RNGK5UaQw
2146,OH,Stow,3226 Kent Rd,La Shish Grill,XAP5U6mLddNPbHmWLlyaxA
2147,OH,Cleveland,11633 Clifton Blvd,Twist,8U6EmwNaeTnhKbhBgIZPGQ
2148,OH,Shaker Heights,3245 Warrensville Center Rd,J Pistone Market & Gathering Place,dCVOJZkaV2V0EwexjEzLmg
2149,OH,Garfield Heights,5686 Transportation Blvd,Fatburger,4r1kBnb7Zd8vUgroS2GW4w
2150,OH,Hudson,49 Village Way,Flip Side,fPX6XsfCPWnJwCyxsBVnxw
2151,OH,Cleveland,236 Euclid Ave,Zoup!,9k8cUeIuVDHhDJVw7bSgwg
2152,OH,Cleveland,779 E 185th St,The Standard,_KD8Fua-jFlEXHCwVTY-cQ
2153,OH,Cleveland,2885 Detroit Ave,Saucy Brew Works,Jd9L7pNhC982XeCNbPncXg
2154,OH,Westlake,25700 Detroit Rd,McDonald's,6dDrLNa3_fx9E4lfKHtuig
2155,OH,Chagrin Falls,8535 E Washington St,The Shack Chagrin,A0dKHb77wJ6TgebC2ws06Q
2156,OH,Cleveland,470 E 152nd St,New Jackie Chen's Chinese Restaurant,G0F3kmnES1i8a9Vp78ct7w
2157,OH,Amherst,2292 Kresge Dr,Golden Crown Chinese Restaurant,GKmbGnQ2WmlU7ntVPI4mYA
2158,OH,Amherst,395 Park Ave,Your Deli,_Zrz1j59vn9NvA0K0HJzrQ
2159,OH,North Royalton,12782 Royalton Rd,Leonardo's Pizza,iDQ2WviQGxX_-4rhfOKYaQ
2160,OH,Strongsville,17771 Southpark Ctr,Applebee's,VVPwQdO6g9DHCgdBCIlBsw
2161,OH,Lakewood,14018 Detroit Ave,Winking Lizard Tavern,EDjz3N5KpsygQxnWi9iP3w
2162,OH,Brook Park,16500 Snow Rd,Bob Evans,hAlQWeTPcQRqowYGzaf5ag
2163,OH,Cleveland,1282 Som Center Rd,Georgio's Oven Fresh Pizza,hc_x57UHPd3752vQj-2Oxg
2164,OH,Amherst,7998 Leavitt Rd,Panera Bread,YUxp_du_s8VX_uJxUEypHQ
2165,OH,West Akron,40 S Hawkins Ave,Swensons Drive-In,SrIlbndBJKTJcWNF-fLP7Q
2166,OH,Stow,4963 Darrow Rd,Bruegger's Bagels,YRRwhZHjAqY2e6xGJnz6vA
2167,OH,Garfield Heights,12555 Rockside Rd,Cherry-O Southern Buffet & Carry Out,O5vvFCWbgOpA-IbirCohQw
2168,OH,North Royalton,12766 Royalton Rd,Royal Vine Wine Bar,nTZOYxkMPujbCmsfHyftUw
2169,OH,Cleveland,8933 Cedar Ave,Doc And Lennies,m6O4gOfTtqJKmz0Ev2-PCg
2170,OH,Rocky River,21800 Ctr Ridge Rd,East of Chicago Pizza,NFoMcanUadf6VmikZH0A1w
2171,OH,Cleveland,3314 Steelyard Drive,Taco Bell,0kyVqnMoflj3DLDecGK89Q
2172,OH,Cleveland,1625 Golden Gate Plz,Otani Japanese Restaurant,jRAUH6Ypc_2rX_nh3NMqcQ
2173,OH,Medina,144 N Court St,Michelle's Place,ORloM7z9R9eh-G-an5DQLA
2174,OH,Avon,32045 Detroit Rd,Rue 254,qjTPOOiUMZEhOBshHAXpQg
2175,OH,Parma,1975 Snow Rd,Kumo Japanese Seafood Buffet,pfyH89xsKRasjCp1j9z3vw
2176,OH,Mayfield Heights,1437 Golden Gate Blvd,Bob Evans,o5a72VNlcdjrQjD6-K6rSA
2177,OH,Cleveland Heights,2195 Lee Rd,Joey's Bistro Bar,-lJtyCOTVInWusU9YF120A
2178,OH,North Royalton,6981 Royalton Rd,Loder's Shake Shoppe,XIyM4s8z3KqxF_aGLOegZw
2179,OH,North Olmsted,27600 Lorain Rd,Mi Pollo Mexican Grill,7ozeO6N1-fLruVuBcnDKfw
2180,OH,Brunswick,63 Pearl Rd,Totis Lucky,CH0nlZE8a5X6bUdzcqqseg
2181,OH,Bay Village,622 Dover Center Rd,Nirvana Pizza,n3VKDpNlYr5vVEzHmUOE1w
2182,OH,Cleveland Heights,2448 Fairmount Blvd,The Fairmount,g5zVkPRW2umfpCuDkan7tQ
2183,OH,Medina,2835 Medina Rd,Alexandris Restaurant,rZpXmd43n82bUijNqBu0uw
2184,OH,WICKLIFFE,30133 Euclid Ave,Flavors On the Avenue,ij163xaGsFv-bw-RH1DpKw
2185,OH,Chagrin Falls,16870 Chillicothe Rd,Dunkin' Donuts,i0bHCjfICwUTcZ1NXSFlvw
2186,OH,Cleveland,13711 Lorain Ave,Little Caesars Pizza,SkxDv7IpQWu8xvIPK92PuA
2187,OH,Mentor,7329 Mentor Ave,Thai Orchid,Gk_leAREKfnhByT_evPuqA
2188,OH,Mantua,4680 E Prospect St,Millers of Mantua,1y2T-ZolJf9piUleotBd-A
2189,OH,Cleveland,2075 Snow Rd,Eat'n Park Restaurant,se2a2QaJi8Yx_KjE1r-_sQ
2190,OH,Beachwood,"Hilton Cleveland, 3663 Park E Dr",Porter's Steakhouse,Vj1_2pERP4QRALtERvXFqw
2191,OH,Cleveland,1303 W 6th St,Barroco express,lTFauUhnfk4pPhOMGDiEgg
2192,OH,Avon,2100 Center Rd,Barry Bagels Avon,wGZyEflGm4UKwhhNATkdtw
2193,OH,Cuyahoga Falls,738 Howe Ave,Outback Steakhouse,Nz0MchMpTVYmJbijeBSVew
2194,OH,Tallmadge,"498 South Ave, Ste D",Plaza Maya Restaurant,PYx-VT43sMFANCEqoY2lAQ
2195,OH,Westlake,30187 Detroit Rd,Zoup!,_cbRzxYBYsQq2MXuivztjw
2196,OH,Cuyahoga Falls,2704 Front St,Silver Swan Tavern,esSMQsBkcKX6qpU8In3kDQ
2197,OH,Beachwood,25765 Chagrin Blvd,Tres Potrillos,JXiOlujB1i7aZvkNJ9xpzQ
2198,OH,Rocky River,2589 Wooster Rd,Ferris Steak House & Tavern,7ED5DPk40iqlMpK1E7XoOg
2199,OH,Cleveland,1801 E 9th St,C'estlavie,B2yz5yAviP9sj8p1G6xi1g
2200,OH,Cleveland,4150 Lorain Ave,B and G Tavern,YNUzS_mEKaEAKGyUqjqZtw
2201,OH,Cuyahoga Falls,4065 State Rd,Reggie's All Family Restaurant,yFhUWJ73ax8Tr2BawHvLxg
2202,OH,Brecksville,7322 Chippewa Rd,Bruegger's Bagels,13lO9LJ9KF6gNNuTJRfOVw
2203,OH,South Euclid,4485 Mayfield Rd,Coffee Phix Cafe,SFKsiiyhZdNx_3Ik0ay1Lg
2204,OH,Avon,820 Center Rd,Bubba's Q,7wUQAStoHgM5hB87P5wofg
2205,OH,Cleveland,3786 W 117th St,Ming Moon,MJXN25eWW0U4E5aVUlAFCw
2206,OH,Seven Hills,7649 Broadview Rd,D'Agnese's Bistro Seven Hills,2uOUtyXYDr47V1Ka-ia0Ag
2207,OH,Parma Heights,6699 W 130th St,Shadow's Bar & Grill,U7Kyetx5feP-XFCRkRtaOg
2208,OH,Cleveland,"3030 Superior Ave E, Ste E",Superior Pho,AbPQf-X7awuPFDULiJ43bg
2209,OH,Cleveland,1912 Snow Rd,Antonio's Pizza,B2lr7sQv1NDujuD37tTBNw
2210,OH,Cleveland,2814 Detroit Ave,Bounce Nightclub Hinge Lounge,rj5TMsJ3Hq5QUm9RzJYKcQ
2211,OH,Cuyahoga Falls,2291 Riverfront Pkwy,Burntwood Tavern,wimxqg3i1WMySgI7nrqf6A
2212,OH,Solon,6382 Som Center Rd,Mr Chicken,As3IAxnxayV1-7g4c3wA5Q
2213,OH,Valley View,8111 Rockside Rd,Yours Truly Restaurant,sSD8LQ46R-vA5BSfT7lsww
2214,OH,Cleveland Heights,1975 Lee Rd,The Katz Club Diner,__rNL7RODe1D85sWuU-FKg
2215,OH,Willoughby,5051 Som Center Rd,Steak 'n Shake,3KzzG6dw5aN9eIo3cGHaSA
2216,OH,Hudson,49 Village Way,Vue,AKSDB_cTbAj5nDXZmcVxGg
2217,OH,Lorain,2812 W Erie Ave,Chris' Restaurant,ar_Lr9posiyTQTkXwkIbHA
2218,OH,Cleveland,2255 Warrensville Ctr Rd,Rascal House,hlhXDG5GfUUWLduFbbAXzg
2219,OH,Cleveland,6649 Pearl Rd,Papa John's Pizza,4TFm4xk1y3lSeInw0r0ALA
2220,OH,Cleveland,12508 St Clair Ave,Janelle's Restaurant,Q2fR4XDZPScez4b-Ttk5vA
2221,OH,Avon Lake,690 Avon Belden Rd,Salad KraZe,7H8Q6aTMDZIYEmhxsZMYfQ
2222,OH,Mentor,7537 Mentor Ave,Good Fortune Asian Cuisine,D0CmKnqGOf_jaPgECFZcCw
2223,OH,Mentor,7079 Lakeshore Blvd,Twisted Paddy,YW8u4o3Kf42l-IoHZ-rL0A
2224,OH,Cleveland,6218 Superior Ave,Deon's Restaurant,4tc3kLlLuiolIP4jJslYYw
2225,OH,Lakewood,11860 Clifton Blvd,Good 'N Raw,c4-Inez2ZNBDOqmVb0uPYw
2226,OH,Cleveland,1900 E 9th St,Cafe 1845,akjewrvAc_LwLqbZ-kqQ5Q
2227,OH,Cleveland,1020 E 185th St,Muldoon's Saloon & Eatery,_9ivE0h8DdfEWqdSL8JU6g
2228,OH,North Olmsted,198 Great Northern Mall,TJ Hibachi & Sushi Bar,SReDsO9JGiGVFvlEA9PEiw
2229,OH,Cleveland,"230 W Huron Rd, Ste 7248",Master Wok,6OhgauonbNtqLRpXXn_nJA
2230,OH,Euclid,26030 Euclid Ave,Popeyes Louisiana Kitchen,L9_wsi8SdT6-TFtuiUlGcA
2231,OH,Northfield,10333 Northfield Rd,McDonald's,Y3DIeqZGytfbvW-ZJG96LQ
2232,OH,Bedford,589 Broadway Ave,The Dog House,sJV94ObovJGTZIA_nWQzsQ
2233,OH,Cleveland,11454 Uptown Ave,Wrapz Pita Bar,ORM-8CMtxLsbhyJIvxfjYg
2234,OH,Painesville,420 Bacon Rd,Smoke BBQ Grill,_ctJ1voqO3ID2C8IxxGUxg
2235,OH,Parma,5270 Pearl Rd,Seoul Garden,OMskTANen2g5AlwN4EyxMg
2236,OH,Strongsville,17095 S Park Center,Romano's Macaroni Grill,xzQn9smeOhgqCH-S-K-lgg
2237,OH,Chardon,301 Ctr St,El Patron Mexican Grill & Cantina,CHFw_V836nIKpWtqMP4E5g
2238,OH,Willoughby,4144 Erie St,The Wild Goose,rZXfYxaXTFxALpbjv7i9Eg
2239,OH,Cleveland,4912 Pearl Rd,El Rinconcito Chapin,Ged33xMUz2TpAgzxycGfVw
2240,OH,North Royalton,5670 Wallings Rd,Talerico,j355XjMOiu4WN14dfe3eyw
2241,OH,Elyria,1047 E Broad St,Thai House,icVcn0oIocwolDnf_CuPQA
2242,OH,Newbury,"Punderson Manor Resort, 11755 Kinsman Rd",Cherry Dining Room,rqBkUtbARYXVW2vQr6zVTw
2243,OH,Cleveland,11901 Lorain Ave,Kabab-G,bbl8fr69OHrzbOFLeJ3kSw
2244,OH,Eastlake,35125 Vine St,Severino's Restaurant & Lounge,PZGMea3EZIG20k8mG1JJ1w
2245,OH,Cleveland,13220 Shaker Sq,Fire,xBgQ4T6mhS5VsmK9u6mBcg
2246,OH,Parma Heights,6405 Pearl Rd,Sky Mediterranean Lounge & Cuisine,Ma5IzVahq-Z_UVB-ysDdjg
2247,OH,Cleveland Hghts.,12443 Cedar Rd,Bruegger's Bagels,mZ8ZBfxKvNCIEHoBfak8MQ
2248,OH,Northfield,10446 Northfield Rd,Spennatos,VX6DcQETQbuPbTC4hUoREg
2249,OH,Chesterland,12626 Chillicothe Rd,Arabica Coffee House,qPAapVZzkR1P2xHmkntQgQ
2250,OH,Westlake,24545 Center Ridge Rd,Loco Leprechaun,39nJBipHiWpGzRUTtDCzFA
2251,OH,Brunswick,3817 Center Rd,Master Pizza Restaurant,5hQWbYVD3Q3r0for-68Jfg
2252,OH,Cleveland,1301 E 9th St,Cafe Sausalito,kcCncG6-pomVVc7r27HYWA
2253,OH,Cleveland,2505 Professor Ave,Istanbul Grill,3dMAswAQk0ehFvuE8V8RDA
2254,OH,Medina,2809 Pearl Rd,Steve's Dakota Grill,6yCMBhiMwC78EajSWSnfzg
2255,OH,Cleveland,5164 Pearl Rd,Corky & Lenny's Express,ghNYyKxJsyvOBDFIh8YDDQ
2256,OH,Berea,786 Front St,Lake City Tavern,hkyoEB1FvQ57tXzWhdiSug
2257,OH,Cleveland,,Umami Moto,7M_wmSKg-qljRdwafdPKpg
2258,OH,Cleveland,1801 E 9th St,The Market Cafe and Wine Bar,bbnpPdoRymorHJLY2owBiQ
2259,OH,Stow,4300 Lakepoint Corporate Dr,TGI Fridays,IlXPOLMUHdXOCM24duEYSQ
2260,OH,Cleveland,5240 Turney Rd,McDonald's,z7h3_K5lg3RnYieq04C0Vg
2261,OH,Medina,244 N Court St,Marco's Pizza,r6xN1mY6l00AuJvzQssrcg
2262,OH,Fairlawn,620 Ridgewood Crossing Dr,Old Carolina Barbecue Company,WeNJ7X9BKC6vYFtjT3q56Q
2263,OH,Cleveland,7400 Detroit Ave,Local West,2tfMXjOotr1r168mVttUmQ
2264,OH,Lorain,2300 Cooper-Foster Rd,Pizza Hut,7DHR5jNMtoWTvf1Zuos5Ng
2265,OH,Hudson,36 S Main St,Yours Truly Restaurants,TegeuAoYBVgQRUBiDLU7Mw
2266,OH,Brecksville,8918 Brecksville Rd,2182 Bistro & Wine Bar,3nG1dM4lqs0gQzqBM8ZxYQ
2267,OH,Cleveland,14055 Lorain Ave,King Fong,3_STYcEwVsieJPo0GWjxLw
2268,OH,Euclid,25911 Euclid Ave,Richmond Restaurant,DSMcRMkEozc_3tvMaDDzcQ
2269,OH,Rocky River,19245 Detroit Rd,Beachcliff Tavern,C-Z6td1KtD6R_kwZLYh7mQ
2270,OH,Woodmere,"28601 Chagrin Blvd, Ste 900",Paladar Latin Kitchen & Rum Bar,Yevhl8bTwdJuu_LWKv-4Fw
2271,OH,Cuyahoga Falls,435 Chestnut Blvd,Boulevard Tavern,aKcqbWSFjoz8BoBEs4UemQ
2272,OH,Wickliffe,30525 Euclid Ave,Kickstart Grille,AhOPUxFlclx8MT0LKnNLqQ
2273,OH,Cleveland,530 Euclid Ave,5th Street Arcades,RWRFp_gkDIBjYfJ3K_HiAw
2274,OH,Beachwood,3663 Park E Dr,Sanctuary,R5fMwVbS-AKBsceHKf2wEg
2275,OH,Middleburg Heights,6849 Pearl Rd,Aces Grille - Middleburg Heights,BiIybv8b9to3i01SiY_6xQ
2276,OH,Lakewood,13507 Lakewood Heights Blvd,Ferris Deli & Restaurant,sCzH5JftPOVrhIMIrniodg
2277,OH,Chagrin Falls,44 N Main St,FlipSide,rFRNjwr6Z3r4agQG-LtluA
2278,OH,Cleveland,14252 Euclid Ave,Happy's Pizza,WmuIohX-7n6Ep9mnB83nCg
2279,OH,Strongsville,13664 Pearl Rd,Don's Pomeroy House,QUvT1bLQ1qBxkWhLUa_FBA
2280,OH,Fairlawn,3023 West Market St,Firehouse Subs,kOGLF8TIdWgHpb_tqb8vhg
2281,OH,Parma,6950 Ridge Rd,Outback Steakhouse,6wwz7b5xehEilPx98ZnZtA
2282,OH,Stow,4157 Bridgewater Pkwy,Hunan of Stow,2lXYidovGbSa56cd07oHlg
2283,OH,Lakewood,14701 Detroit Ave,World of Beer,z9KEXoTJhbJW1v462IFG0g
2284,OH,Cleveland,468 Richmond Rd,Little Caesars,COszO5BlwqjRbZ_IUqExZg
2285,OH,Twinsburg,9010 Darrow Rd,Mr Chicken,eojBqWSuTXwFhrvVhTqVcA
2286,OH,Lakewood,13342 Madison Ave,Little Caesars Pizza,Vi8d1bnBRbUqPHNm9ulnWQ
2287,OH,Lakewood,12001 Detroit Ave,La Maison Palette,Uw4uh0aiMB8_RQcR-bH4JQ
2288,OH,Cleveland Heights,2307 Lee Rd,Sweetie Fry,24t7-XcaR6yJi_20CPoB2Q
2289,OH,Elyria,1227 Lake Ave,Mr Hero,UsKsWxuXwvGyZJE7UNRgpg
2290,OH,Mayfield Heights,1261 Som Center Rd,Tomaydo Tomahhdo,ofa-Qt3Cx8X5h-L5A5SADg
2291,OH,Cleveland,5975 Canal Rd,Hoggy's Restaurant,p8JB_gaDUuJFwypSZOSYMg
2292,OH,Cleveland,4889 Turney Rd,East Coast Pizza,507j6A0IUBSYFgTOx7YABA
2293,OH,Cleveland,7565 Pearl Rd,Santo's Pizza & Pasta,2alo9GzeOsbg4jeKYFQmxQ
2294,OH,East Cleveland,13660 Euclid Avenue,Taco Bell,3IobmJr-mqkF3l0hChAFcQ
2295,OH,Westlake,25467 Detroit Avenue,KFC,akRtfcCezswizRIaAqJ4fQ
2296,OH,Mentor,7800 Plaza Blvd,Bakers Square,HCMwXgLZ94pKGfNr-Zt57w
2297,OH,Beachwood,27570 Chagrin Blvd,McDonald's,fcOZX7sPaO2tVM_ehtfiNg
2298,OH,Bedford,23321 Broadway Ave,McDonald's,Q-1rmWpYHi-vglQZppSeKQ
2299,OH,Munroe Falls,20 N Main St,Lemongrass Grill,06LmLcjFUb6b1HmhNllJZg
2300,OH,Cleveland,3800 Whitman Ave,Pastas and Pastries,lMPv3UxzQoYWftbyoDE5dQ
2301,OH,North Olmsted,4967 Dover Ctr,Geppetto's Pizza & Ribs,gA_SPYQ9D9THv4mrH9mSsg
2302,OH,Stow,4161 Steels Pointe,Salsitas,19npP5v_AhGvN7Cjd3UcqQ
2303,OH,Parma,1042 W Pleasant Valley Rd,Chipotle Mexican Grill,ql2_5j1uHFoiP08wud6VNw
2304,OH,Valley City,6757 Center Rd,Riverstone Taverne,7sN4uA7jPakOKerNEQ2Mdg
2305,OH,North Ridgeville,32775 Lorain Rd,Gourmé Family Restaurant,nG3UYmtaCGgbi8IGQdHjdw
2306,OH,Chesterland,12617 Chillicothe Rd,Bada Bing Pizza,g-AanVPrK8PEFC8322A4xw
2307,OH,Cleveland,3257 Steelyard Dr,Penn Station,UuTehgt62L1ffA3iPJtYAw
2308,OH,Cleveland,3211 Clark Ave,McDonald's,PuY09XUxfQhURBhaQNJuqw
2309,OH,Cleveland,704 E 185th St,Buettner's Bakery,LFh-Ay3bt9pTUNolfLn5gw
2310,OH,Cleveland Heights,3936 Mayfield Rd,Incredible Foodz,wCW_fxjF3EvkQjkOu28Y3w
2311,OH,Lakewood,12906 Madison Ave,Barroco,le3JWiS5uZTkofP90Rm0pA
2312,OH,Broadview Heights,9214 Broadview Rd,Cozumel Mexican Restaurant,uBRmZ_h7WP8xesuYqZTFbA
2313,OH,Cleveland,4830 Memphis Ave,Bella Pizza,2hJNAFFy2qOqmIIKFjcw9w
2314,OH,North Royalton,6395 Royalton Rd,Arby's,6mhJ1K77mbiHhWkFQDF-zw
2315,OH,Brecksville,7265 Fitzwater Rd,London Pickle Works,4P-vTvE6cncJyUyLh73pxw
2316,OH,Euclid,22316 Lake Shore Blvd,China House,WdtmkT5lWzW167T3rBxKsw
2317,OH,Brimfield,3975 Cascades Blvd,Beef 'O' Brady's,iG9AbNjiHZdeLpTpZmU3Iw
2318,OH,Lakewood,18405 Detroit Ave,India Garden,ScdtR67jO-p_ZIpVbZPRfw
2319,OH,Strongsville,16584 Royalton Rd,Chick-fil-A,Kx0A56bFy0O6U9e6wKH1gg
2320,OH,Lakewood,16918 Detroit Ave,El Carnicero,qWi9dNGo9D9I4F9RANc-6g
2321,OH,Eastlake,35757 Lake Shore Blvd,Jalisco Mexican Restaurant,-mf9zEA55pDGua4aF0XKCw
2322,OH,Bratenahl,1 Bratenahl Pl,Americano,6L43ztbQh7OyA1qtPlLgqw
2323,OH,Elyria,415 Midway Blvd,McDonald's,5l3rL215ePgdxCnhXHGCEQ
2324,OH,Cleveland,2482 Fairmount Blvd,Luna Bakery Cafe,Kuv-QSWUtOm5IjAxcFMl8A
2325,OH,Cleveland,16700 Lorain Ave,Hatfield's Goode Grub,lJU19A8gxyNT1gU8y4pv1w
2326,OH,South Euclid,13875 Cedar Rd,Bob Evans,1CxCa62S7kEhL7nIbaY4Hg
2327,OH,Shaker Heights,20116 Van Aken Blvd,Donatos Pizza,2QvAgu0Jgoa_BzD7XP7Tqg
2328,OH,Cleveland,1842 Snow Rd,Sonic,tB0zkiCxLjJwEPCRmwlVrA
2329,OH,Cleveland,4631 Turney Rd,Sophie's Choice Pierogi,xm1SHIAGpWuLh-8F89jBgg
2330,OH,Brooklyn,5030 Tiedeman Rd,Carrabba's Italian Grill,fzPwuU8295tpDUyCFaIGxw
2331,OH,Willoughby,34725 Euclid Ave,Denny's,sn0HeaQ4lBZcDfeipl7vLg
2332,OH,North Olmsted,24532 Lorain Rd,Whiskey Dogg,s1k42BjFaV47wXzh1Ub5ZA
2333,OH,Willowick,28910 Lakeshore Blvd,Cleveland Pizza Co,sjSFNU-ArHCHtN1mGqjktw
2334,OH,Mentor,8907 Mentor Ave,Longo's Pizza,SsmnTVANuQPPrG87uCXnog
2335,OH,Cleveland,14002 Lakeshore Blvd,Bratenahl Kitchen,7MZArBbssmSOt-IPpR8YWw
2336,OH,Cleveland,3782 W 150th St,McDonald's,42rDLL6vNJ5w66Ccj6a5XQ
2337,OH,Concord,7590 Fredle Dr,Nou.veau,8-EVsgJWjva29XMuVW2gPA
2338,OH,Cleveland,526 Superior Ave,Leader Bar And Grill,0LAjD6m5LjiSbiajp2SR4Q
2339,OH,Cleveland,4500 Mayfield Rd,McDonald's,hVyvFxmlWpGDQviQ4tls9Q
2340,OH,Middleburg Heights,17999 Bagley Rd,Chipotle Mexican Grill,Flu85aQ9mdeL0dyja4Vv0A
2341,OH,Cleveland,1382 W 9th St,Zdara Grille + Lounge,gstmQyich5ToZPBNhSthmw
2342,OH,Cleveland,3843 Riveredge Rd,Cafe Falafel,BT7FeQ8VkpHrU9qihvGD3w
2343,OH,Lakewood,13321 Madison Ave,Taco Tontos,WGkqfp1-3130v8xhCb3APg
2344,OH,North Royalton,5755 Royalton Rd,New Gum Do Chinese & American Restaurant,BQasaL9XWUhlFndmKYtMHw
2345,OH,Willowick,30150 Lake Shore Blvd,Peties Family Restaurant,3ropqVM-UMYXun6WGbi1hA
2346,OH,Willoughby,6095 Commerce Circle,Texas Roadhouse,Jqd8QeYoBxJvYxhG0Lekyg
2347,OH,Parma,6585 Ridge Rd,Subway,ePOqi66yPPNbRMqYB5c2HQ
2348,OH,North Royalton,5670 Wallings Rd,Anselmo's Pizzeria,LWg2e5wDGMIdyxZblPtAWA
2349,OH,Aurora,329 E Garfield Rd,Crossings Cafe,yuxbg-3pqexbJuXCvUDfxw
2350,OH,Mentor,8318 Tyler Blvd,Subway,1GXSjqOJPs4goR_g2YYV6A
2351,OH,Fairlawn,"117 Merz Blvd, Ste 116",Sweet Pea Cafe,BbYKk_QbDLNcY0w4fWrrCA
2352,OH,Lakewood,15621 Madison Ave,Tomori's Pizza & Subs,YWRn5UF4Fdxo59Vu__t_Fw
2353,OH,Medina,426 S Court St,Crazy Ivans,9uKRAm1UR26zpt0JATMvtg
2354,OH,Parma,5455 State Rd,Grillers Pub,gVUrHpEYjIS6iM8gSaKT7Q
2355,OH,Lorain,3113 Broadway,Rosie's Pizza Palace,muDjbvbwNSg2B17JA2VF9w
2356,OH,Warrensville Heights,23018 Emery Rd,Teresa's Pizza,WFIROcsePryGgQY_nqDUQQ
2357,OH,Cleveland,16600 Chagrin Blvd,Georgio's Oven Fresh Pizza,vaOeSb5w8uCZFhyrU8VfJQ
2358,OH,Lakewood,13735 Madison Ave,Thai Thai,h2Gc7ZP0LN6VZWqIRYtCEA
2359,OH,Medina,249 Lafayette Rd,Joey's South Side Burgers,nOPfYYy_Wxi4Lyt2xfvJzQ
2360,OH,Mayfield Heights,1237 Som Center Rd,Five Guys,6S0mvMocUHY6g1rIQWKM_w
2361,OH,Kent,156 Cherry St,China City,Uo088VV_nzeTBJEbCCUSFw
2362,OH,Cleveland,1078 Old River Rd,Panini's Bar & Grill,TWrjQ4Ulr6NSwiGOaGzFrQ
2363,OH,Kent,146 Water St,Guys Pizza Co,b0t8X3Iuc8cZrgMVxHTWew
2364,OH,Broadview Heights,500 E Royalton Rd,Antonio's,6UmitP6emIchTUtax80eBw
2365,OH,Cleveland,7815 Carnegie Ave,Hot Sauce Williams Barbecue Restaurant,tulUhFYMvBkYHsjmn30A9w
2366,OH,Mentor,9130 Mentor Ave,HomeTown Buffet,0muUHGT8AYF4seJ6Z6Y3tw
2367,OH,Willoughby,"34500 Euclid Ave, Ste 3",Freshly's,rwX4m8MkXbdcVFprNjX7jA
2368,OH,University Heights,13882 Cedar Rd,Dunkin' Donuts,kbY0L7DUJdWzp_HxPOTb1Q
2369,OH,Avon,35846 Detroit Rd,IHOP,ArRALWe_LLc89RdBeQKscw
2370,OH,North Ridgeville,35085 Center Ridge Rd,Maing Wok Kitchen,M6BiGk76UgrYBM2sGPusUA
2371,OH,Cleveland,16729 Lorain Ave,Chipotle Mexican Grill,-kTHAUKuzh7cFZjVAW55Ug
2372,OH,Cleveland,5300 Riverside Dr,Potbelly Sandwich Shop,fzRUt2RPxNRSVY-XCIGttQ
2373,OH,Cleveland,2710 Lorain Ave,Touch Supper Club,1KRnx1P4gYlkpmezGTERaA
